StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,At_Risk_Numeracy
725747657,8,14,17,16,16,28,25,37,1,2,1,1,0,1,1,1,5.2,0,1,0,0,0,0,0,4,4,116,116,2,0,0,2020,True
611875660,11,13,21,21,28,29,23,23,2,2,1,2,2,4,0,2,5.049315068,1,1,0,0,0,0,0,2,2,115,115,2,1,1,2017,False
963923793,10,12,15,20,24,25,13,39,1,2,1,1,1,3,1,2,5.539726027,1,1,0,0,0,0,0,2,1,95,92,2,2,0,2021,True
317535535,16,16,23,22,25,31,31,40,3,3,2,2,2,2,2,2,5.454794521,1,1,0,0,0,0,0,3,2,98,98,2,1,1,2018,False
316489944,11,13,20,14,20,23,7,22,1,2,1,2,1,1,1,0,5.057534247,0,1,0,0,0,0,0,2,1,94,94,2,1,1,2018,False
770727049,9,16,21,22,23,26,31,33,2,4,1,2,2,3,0,2,5.479452055,1,0,1,0,0,0,0,3,1,113,113,2,1,1,2020,False
708933621,5,7,14,17,14,18,7,7,1,2,0,2,0,0,0,2,5.920547945,1,0,1,0,0,0,0,2,1,97,93,2,0,0,2020,False
263897751,15,15,25,28,28,30,19,28,2,3,1,2,1,1,0,0,5.054794521,1,0,1,0,0,0,0,5,5,112,112,1,1,0,2020,True
442229289,4,8,18,15,13,25,6,24,2,4,1,2,2,4,1,2,6.106849315,1,0,1,0,0,0,0,3,3,95,95,2,1,2,2017,False
544302669,17,19,32,30,28,26,27,38,4,4,2,2,4,3,3,2,5.2,1,1,0,0,0,0,0,3,1,95,95,0,0,0,2017,False
717916431,25,21,30,30,31,30,24,39,2,4,1,2,1,2,1,2,5.602739726,1,0,1,0,0,0,1,2,1,95,95,2,1,2,2020,False
512052385,14,16,18,19,24,28,12,45,1,0,1,2,1,1,0,2,5.136986301,1,0,1,0,0,0,0,1,1,103,103,2,1,0,2020,False
237296692,11,11,18,20,26,28,13,34,2,3,1,2,1,0,1,2,5.591780822,0,0,0,1,0,0,0,2,2,120,109,2,2,2,2021,False
746691698,12,14,21,25,30,30,27,48,1,2,1,1,1,1,0,0,5.005479452,1,1,0,0,0,0,0,3,3,95,93,2,2,1,2021,True
548474054,12,16,15,16,17,22,21,43,2,4,1,2,3,4,2,2,5.147945205,1,1,0,0,0,0,0,2,2,102,102,2,2,2,2020,False
128316184,15,19,23,26,28,28,28,32,2,3,1,2,1,2,1,2,4.821917808,0,1,0,0,0,0,0,2,1,104,98,2,2,2,2021,False
919964556,14,12,19,20,25,28,12,33,2,4,1,2,1,2,0,2,5.624657534,0,1,0,0,0,0,0,2,2,110,110,2,1,1,2018,False
672009018,2,1,7,7,8,10,1,3,0,1,0,1,0,1,0,1,5.271232877,1,0,1,0,0,0,0,2,2,97,97,0,0,0,2017,True
775944604,9,16,19,19,22,25,23,32,2,4,1,2,3,4,0,2,5.219178082,0,1,0,0,0,0,0,3,3,95,95,2,0,2,2018,False
443874801,10,16,23,23,26,29,20,34,1,2,1,2,1,2,2,2,5.476712329,0,1,0,0,0,0,0,3,1,112,112,2,0,1,2020,False
354787019,16,16,20,22,28,29,19,33,2,4,1,2,2,4,1,2,5.032876712,0,1,0,0,0,0,0,3,3,110,110,2,0,0,2018,False
363197085,31,30,30,28,30,30,22,32,3,3,2,2,3,2,2,2,5.635616438,0,1,0,0,0,0,0,1,1,107,107,0,0,0,2017,False
555100518,20,19,26,25,25,27,17,38,1,3,1,1,1,1,1,2,5.536986301,0,0,0,1,0,0,0,2,2,109,109,2,0,0,2020,True
995423083,9,18,22,26,28,31,30,32,3,3,2,2,3,4,2,1,6.076712329,1,1,0,0,0,0,0,2,2,114,114,2,2,2,2020,False
664885101,7,14,17,16,19,19,16,39,1,2,1,1,0,2,2,2,5.038356164,0,1,0,0,0,0,0,7,5,97,97,2,1,1,2020,True
344146694,2,13,18,16,21,22,11,19,2,2,1,2,0,1,0,1,5.345205479,1,0,1,0,0,0,0,3,2,101,101,2,0,1,2016,False
675104183,9,18,25,30,29,30,18,32,2,2,1,2,1,2,2,2,5.495890411,1,1,0,0,0,0,0,3,1,114,114,2,0,0,2018,False
331223322,11,11,17,26,26,29,11,19,1,3,1,2,1,2,0,2,5.832876712,1,0,1,0,0,0,0,2,2,116,116,2,0,0,2017,False
272396393,13,18,18,23,25,29,17,38,2,2,1,1,2,1,1,2,5.504109589,0,1,0,0,0,0,0,2,1,103,103,2,2,1,2020,True
706310474,8,8,17,14,23,27,13,27,2,3,1,1,1,2,2,2,5.312328767,1,1,0,0,0,0,0,1,1,88,88,0,0,0,2017,True
572340114,9,14,21,17,22,24,22,26,2,3,1,2,1,4,2,2,5.616438356,0,1,0,0,0,0,0,1,1,91,89,1,0,0,2021,False
827707039,17,20,24,25,27,29,34,32,1,2,2,2,1,1,0,1,5.139726027,0,1,0,0,0,0,0,1,1,95,95,1,1,0,2018,False
322307058,23,28,29,28,29,30,42,50,3,4,1,2,1,4,0,2,5.15890411,1,1,0,0,0,0,0,2,1,95,95,2,2,2,2020,False
896725234,8,11,18,16,18,21,5,36,2,3,1,1,0,1,0,0,4.863013699,0,1,0,0,0,0,0,1,1,97,97,1,0,1,2017,True
865178498,15,17,23,19,21,25,9,27,1,2,1,1,2,2,2,1,4.909589041,1,0,0,1,0,0,0,2,1,114,114,1,1,0,2016,False
789120957,10,14,18,19,22,27,24,31,3,3,1,2,2,2,2,2,5.983561644,1,0,1,0,0,0,0,1,1,117,117,2,1,2,2018,False
905233967,13,14,20,21,22,25,14,33,1,2,1,1,1,1,0,2,4.994520548,0,0,1,0,0,0,1,3,2,116,104,2,2,1,2021,True
238877651,5,12,18,19,20,23,25,40,2,3,2,2,3,4,2,2,5.350684932,1,1,0,0,0,0,0,3,3,104,104,2,2,1,2020,False
772664196,25,27,31,31,28,30,50,47,2,4,1,1,0,1,2,2,5.197260274,0,0,0,1,0,0,0,3,2,94,91,1,1,1,2021,False
305511723,8,10,17,12,12,17,9,25,1,3,1,2,1,2,0,0,5.257534247,1,0,1,0,0,0,0,2,1,89,89,1,1,0,2017,True
455907948,11,18,19,19,30,31,20,14,2,3,1,2,0,2,1,2,5.246575342,1,1,0,0,0,0,0,1,1,95,95,0,0,0,2020,False
599955299,18,22,30,34,29,29,30,32,2,4,2,2,1,4,0,1,5.539726027,0,1,0,0,0,0,0,3,2,101,101,2,0,0,2016,False
454039194,22,26,30,28,28,29,35,34,3,4,2,2,2,4,1,4,5.057534247,1,1,0,0,0,0,0,1,1,95,95,0,0,0,2018,False
704261088,4,10,18,17,20,26,17,22,3,4,2,2,2,1,2,2,5.783561644,1,0,1,0,0,0,0,2,2,117,108,2,0,0,2021,False
823673205,10,12,21,22,25,30,31,27,2,4,1,2,1,3,2,2,4.745205479,0,1,0,0,0,0,0,1,1,117,117,0,0,0,2017,False
241714274,8,8,23,26,27,28,21,29,2,3,1,1,1,2,0,2,5.328767123,1,0,1,0,0,0,0,2,1,113,113,2,2,1,2020,False
911616744,10,11,20,22,24,27,19,25,1,4,0,2,1,5,0,2,5.271232877,0,1,0,0,0,0,0,1,1,97,93,2,1,0,2020,False
205349773,17,18,21,26,30,29,37,36,1,2,1,1,1,2,2,2,5.334246575,0,1,0,0,0,0,0,3,3,104,98,2,0,1,2021,False
308745441,11,18,26,24,23,29,13,40,3,4,2,3,2,4,2,2,5.350684932,1,1,0,0,0,0,0,5,4,109,109,2,0,0,2020,False
216076193,5,15,21,19,21,23,3,6,0,2,0,2,1,0,1,2,4.926027397,0,1,0,0,0,0,0,1,1,104,104,2,1,2,2017,True
775294423,21,24,25,27,25,27,38,35,3,4,2,2,2,4,1,2,5.216438356,1,1,0,0,0,0,0,1,1,120,120,0,0,0,2017,False
251118829,22,23,26,29,32,32,39,47,3,4,2,2,1,2,2,2,5.367123288,0,1,0,0,0,0,0,2,1,114,114,2,1,1,2020,False
957907414,15,18,23,22,24,28,29,31,1,2,1,1,1,2,1,2,5.912328767,0,1,0,0,0,0,0,2,1,113,102,2,1,0,2021,True
998690856,10,10,21,21,22,21,5,21,1,3,0,1,0,4,0,0,5.660273973,1,0,0,1,0,0,0,2,2,97,97,1,1,0,2020,True
901381496,8,11,27,24,29,30,24,30,2,3,1,1,2,3,2,2,4.917808219,1,1,0,0,0,0,0,1,1,104,98,2,2,0,2021,False
271446242,4,13,21,26,30,30,8,30,1,3,1,2,0,4,0,2,5.052054795,1,1,0,0,0,0,0,1,1,116,116,0,0,0,2018,False
544437425,4,7,19,19,20,24,10,15,1,3,0,1,0,4,1,2,5.443835616,1,0,1,0,0,0,0,1,1,89,89,1,1,0,2017,False
184595611,13,19,25,28,29,27,10,30,2,3,1,2,1,2,2,2,4.731506849,1,1,0,0,0,0,0,1,1,103,103,0,0,0,2020,False
725951104,17,22,30,28,27,29,30,37,1,3,1,2,0,2,0,2,4.994520548,0,1,0,0,0,0,0,2,2,97,97,2,1,1,2017,False
184343925,15,24,32,30,32,30,35,45,1,5,1,1,1,2,1,2,4.695890411,0,1,0,0,0,0,0,2,1,100,94,2,2,2,2021,False
840966061,20,24,29,29,29,30,27,44,2,4,1,2,1,3,2,2,5.224657534,1,0,0,1,0,0,0,4,3,103,103,2,1,1,2020,False
495487537,9,16,21,20,24,25,24,31,2,2,1,1,1,1,2,1,5.501369863,0,1,0,0,0,0,0,6,3,95,95,2,0,0,2018,True
543926219,11,16,22,20,23,25,14,27,2,3,1,1,1,2,0,0,5.104109589,0,1,0,0,0,0,0,2,2,97,97,2,1,0,2020,True
197548880,9,14,19,23,25,28,19,39,2,5,1,2,1,4,1,2,5.139726027,0,1,0,0,0,0,0,2,2,95,93,2,2,2,2021,False
487583363,9,13,24,24,26,30,9,30,1,3,1,1,2,2,0,2,5.394520548,0,0,0,1,0,0,1,1,1,97,97,2,0,0,2017,False
306180167,18,18,24,27,30,30,23,52,2,3,1,2,2,5,0,2,5.175342466,0,1,0,0,0,0,0,2,2,91,91,1,1,1,2020,False
652326516,15,19,20,21,23,26,33,40,2,2,1,1,1,2,2,2,5.816438356,1,0,0,0,0,1,0,3,1,104,104,2,1,1,2020,True
980673375,10,12,20,22,23,29,22,45,0,1,0,0,0,0,0,0,4.852054795,0,0,1,0,0,0,0,2,1,103,103,2,0,1,2020,True
786695581,9,15,16,17,26,28,13,32,2,4,1,2,1,3,0,2,5.624657534,0,1,0,0,0,0,0,3,2,103,103,2,1,2,2018,False
514464587,15,19,28,28,28,30,58,43,1,4,1,2,0,4,2,2,4.97260274,0,1,0,0,0,0,0,3,2,104,98,2,2,2,2021,True
543339407,12,16,23,24,27,27,21,30,2,2,1,2,1,2,1,2,5.071232877,1,0,1,0,0,0,1,1,1,116,104,2,1,2,2021,False
640975943,16,20,27,29,32,29,41,37,2,5,1,2,2,2,0,2,5.430136986,1,1,0,0,0,0,0,1,1,101,101,0,0,0,2016,False
543351151,5,15,14,16,21,26,6,21,1,3,1,2,1,3,1,2,5.331506849,1,0,1,0,0,0,0,1,1,114,114,1,0,0,2017,True
886957147,12,15,20,23,25,30,17,32,2,4,1,2,2,2,2,2,5.610958904,1,1,0,0,0,0,0,2,2,114,114,1,1,0,2018,False
987170269,18,12,23,17,20,23,19,37,2,2,1,2,1,2,0,2,4.663013699,1,1,0,0,0,0,0,3,3,95,95,0,0,0,2018,False
235317980,17,25,28,30,30,29,28,45,2,4,0,1,2,2,1,2,5.106849315,0,1,0,0,0,0,0,3,1,103,103,2,1,2,2020,False
618441324,11,18,25,23,24,27,23,25,1,3,0,1,0,2,1,2,4.830136986,0,0,1,0,0,0,0,4,2,104,104,2,2,0,2020,False
601544541,15,21,21,24,25,25,5,34,2,3,1,2,2,3,1,2,5.438356164,1,0,1,0,0,0,1,1,1,116,116,2,2,0,2020,False
172308092,5,14,21,20,22,25,16,31,3,2,2,2,1,3,0,2,4.953424658,1,1,0,0,0,0,0,2,2,103,103,2,2,1,2016,False
364773168,6,12,17,17,20,26,20,37,3,3,1,2,2,2,2,2,5.084931507,0,1,0,0,0,0,0,2,1,103,103,0,0,0,2018,False
751050186,16,17,22,22,25,30,23,33,2,3,1,1,2,2,1,2,5.317808219,0,1,0,0,0,0,0,3,2,97,97,2,0,0,2017,True
288528880,4,18,20,19,23,26,6,20,1,2,1,1,0,1,1,2,4.865753425,0,1,0,0,0,0,0,2,2,113,102,1,0,0,2021,False
561966232,9,15,25,25,25,26,31,33,1,2,1,1,0,2,0,1,5.079452055,0,1,0,0,0,0,0,3,1,104,104,2,2,2,2020,False
775582389,11,15,20,19,21,27,21,33,1,4,1,2,2,5,0,2,4.6,1,1,0,0,0,0,0,2,2,120,120,2,0,2,2018,False
468813041,19,19,26,32,29,29,19,37,1,4,1,1,0,2,0,2,5.619178082,0,1,0,0,0,0,0,2,1,114,114,2,2,2,2016,False
901577169,8,13,23,25,23,26,22,38,0,3,0,2,1,2,1,2,5.635616438,1,0,1,0,0,0,0,2,2,113,105,2,1,2,2021,False
154695301,9,15,19,23,21,27,21,28,2,4,1,2,1,2,0,2,5.805479452,1,1,0,0,0,0,0,2,2,95,95,2,1,1,2017,True
427188291,8,11,20,24,24,26,9,36,0,2,1,2,2,1,0,2,6.147945205,1,1,0,0,0,0,0,1,1,112,112,2,0,1,2020,False
709351422,11,19,18,20,24,26,27,42,2,1,1,2,2,2,1,2,5.095890411,0,1,0,0,0,0,0,1,1,94,94,1,1,0,2020,False
285769358,17,22,29,28,29,29,41,43,2,2,1,2,0,2,2,4,5.279452055,0,1,0,0,0,0,0,3,3,104,104,2,2,2,2020,False
367643101,19,21,26,31,31,29,47,43,3,5,1,2,1,4,2,2,5.347945205,1,0,0,1,0,0,0,2,1,103,103,2,2,1,2020,False
751703275,0,11,10,12,14,19,5,12,1,2,1,1,1,1,1,2,4.728767123,0,1,0,0,0,0,0,1,1,88,88,2,0,0,2018,True
779604862,8,10,19,21,23,31,19,23,1,2,1,1,1,1,0,1,4.909589041,1,0,1,0,0,0,0,1,1,95,95,0,0,0,2017,False
622043373,13,16,22,23,24,28,8,26,2,1,1,1,1,2,0,1,5.046575342,0,1,0,0,0,0,0,4,3,88,88,2,2,2,2018,True
686332759,9,13,16,16,20,25,8,27,2,1,1,1,0,1,1,2,4.778082192,1,0,1,0,0,0,1,2,1,95,95,2,0,0,2018,True
618412601,6,14,20,18,24,24,24,45,2,4,1,2,1,2,2,2,5.498630137,1,1,0,0,0,0,0,2,2,104,104,1,1,0,2020,False
418879756,11,17,23,24,21,28,25,34,4,5,1,2,3,2,1,3,5.460273973,1,1,0,0,0,0,0,2,1,97,97,0,0,0,2017,False
932304515,2,15,20,20,22,24,13,25,1,2,1,1,1,1,2,2,5.145205479,1,0,0,0,1,0,0,2,2,90,90,1,0,0,2017,True
494860878,0,16,20,20,24,29,6,24,1,2,0,1,0,2,0,2,4.991780822,1,0,1,0,0,0,0,1,1,107,107,2,2,0,2020,False
297787841,2,6,9,7,10,21,4,21,0,2,0,2,0,1,0,2,5.454794521,1,0,1,0,0,0,1,1,1,103,103,1,0,0,2018,False
838210630,18,21,29,29,30,27,7,38,2,4,1,2,2,3,2,2,5.293150685,0,0,0,1,0,0,0,1,1,105,105,2,2,0,2020,False
886459086,10,13,27,21,23,24,25,36,1,3,1,1,2,2,1,2,5.109589041,1,1,0,0,0,0,0,2,2,104,98,2,0,0,2021,False
859954617,6,4,18,19,20,24,11,11,1,2,0,1,0,2,0,0,5.293150685,1,0,1,0,0,0,0,2,1,97,97,2,0,1,2020,True
163824817,6,7,17,21,21,24,22,29,1,2,1,1,1,1,1,1,5.397260274,0,1,0,0,0,0,0,1,1,94,94,1,2,0,2020,False
264836552,10,11,18,17,22,24,52,32,2,4,1,2,1,2,2,2,5.750684932,0,1,0,0,0,0,0,2,1,95,95,2,2,1,2021,False
690658259,8,15,20,23,24,26,35,53,2,2,1,2,2,2,2,2,5.287671233,0,1,0,0,0,0,0,3,3,120,109,2,2,2,2021,False
197523415,5,12,20,22,22,26,30,31,3,3,1,2,1,2,2,2,5.97260274,1,1,0,0,0,0,0,4,4,120,109,2,1,2,2021,False
159295238,22,26,30,30,31,32,24,36,2,4,1,2,1,4,1,3,5.712328767,0,1,0,0,0,0,0,1,1,95,95,2,1,1,2018,False
229578032,16,21,21,27,28,29,42,38,1,4,2,3,2,5,1,3,5.594520548,0,1,0,0,0,0,0,3,2,114,114,2,2,2,2020,False
250940015,11,12,17,24,30,31,26,48,2,2,1,1,2,2,2,2,5.304109589,0,1,0,0,0,0,0,2,2,120,120,2,2,1,2020,False
142774512,7,10,19,20,21,28,8,29,1,2,1,1,0,1,2,2,5.230136986,0,1,0,0,0,0,0,1,1,96,96,1,1,1,2017,False
922718515,14,21,27,27,30,28,7,30,2,4,1,2,0,2,1,2,5.016438356,0,1,0,0,0,0,0,2,2,95,95,2,2,2,2020,False
783989003,12,12,17,15,16,19,27,33,1,4,0,1,0,2,0,0,5.534246575,1,1,0,0,0,0,0,1,1,97,97,0,0,0,2017,True
683842800,11,11,16,22,22,30,13,15,2,4,1,2,2,4,1,2,4.526027397,1,1,0,0,0,0,0,2,2,94,94,2,2,2,2018,False
434247327,8,9,17,18,22,25,11,25,2,3,1,2,1,4,2,2,5.128767123,0,1,0,0,0,0,0,3,3,78,78,1,1,1,2021,False
859333573,11,13,25,28,29,31,17,46,2,2,1,1,1,2,2,2,5.504109589,1,1,0,0,0,0,0,2,1,104,98,2,1,0,2021,False
381999332,13,20,26,29,28,30,13,23,2,2,1,2,2,2,0,2,4.731506849,0,1,0,0,0,0,0,2,1,114,102,2,2,0,2021,False
436665930,2,8,19,16,18,23,12,29,1,2,1,2,0,1,2,2,5.547945205,0,0,1,0,0,0,0,3,3,97,97,0,0,0,2017,True
503089725,3,12,17,16,17,21,10,23,2,4,1,2,2,4,2,2,4.942465753,1,0,1,0,0,0,0,2,2,112,112,2,0,0,2017,False
583679704,9,8,15,15,17,23,31,29,2,2,1,2,1,3,0,2,4.865753425,0,1,0,0,0,0,0,1,1,101,96,0,0,0,2021,True
370805460,8,12,22,21,23,25,30,32,1,2,1,1,1,1,1,2,5.312328767,0,1,0,0,0,0,0,2,2,95,95,2,0,2,2018,True
771570735,3,14,12,12,17,21,5,12,2,2,1,1,1,2,0,2,5.660273973,1,0,0,0,0,1,0,1,1,103,103,2,1,0,2017,False
868402103,19,18,22,25,25,29,31,30,2,2,1,2,1,2,1,2,4.808219178,0,1,0,0,0,0,0,3,2,95,95,2,1,1,2018,False
365835368,8,19,22,28,31,29,26,28,2,4,1,2,1,4,2,3,5.673972603,0,1,0,0,0,0,0,1,1,114,114,0,0,0,2016,False
853193721,0,9,16,14,21,26,12,23,2,4,1,2,2,3,2,3,5.704109589,1,0,1,0,0,0,1,2,1,94,94,1,0,1,2018,False
456237217,3,11,20,19,20,27,35,23,2,3,1,1,1,2,0,0,5.920547945,1,0,1,0,0,0,0,5,3,116,116,1,0,0,2017,True
390491281,10,11,22,17,25,25,30,30,2,3,1,1,2,3,1,3,5.024657534,0,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,False
716401221,9,13,21,15,20,25,11,26,2,3,1,2,2,2,2,2,5.473972603,1,1,0,0,0,0,0,3,1,114,114,1,1,1,2016,False
630783797,16,22,25,25,31,31,27,37,2,2,2,2,2,2,2,2,5.219178082,1,0,1,0,0,0,0,2,1,109,109,2,2,1,2020,False
482441587,18,18,28,30,29,31,24,44,4,5,1,2,1,2,2,2,5.254794521,1,1,0,0,0,0,0,3,2,95,93,0,0,0,2021,False
542308041,14,20,23,27,31,30,14,48,1,2,2,2,2,2,0,2,5.534246575,1,1,0,0,0,0,0,1,1,114,114,2,2,2,2020,False
621507558,13,20,24,24,27,29,23,31,2,3,1,2,2,2,2,0,5.663013699,1,1,0,0,0,0,0,2,1,95,95,2,2,0,2018,False
385133499,17,16,23,24,25,27,34,34,2,4,1,2,0,2,0,2,5.126027397,0,1,0,0,0,0,0,3,1,102,102,2,2,0,2016,False
167010423,10,11,26,25,30,29,14,15,1,2,1,2,2,1,1,1,5.501369863,1,0,1,0,0,0,1,1,1,114,104,2,1,1,2021,False
476575118,4,8,18,19,25,18,22,30,1,2,1,1,1,2,1,2,5.668493151,0,0,1,0,0,0,0,3,3,95,95,2,0,0,2018,False
212152183,6,15,19,17,19,25,20,30,0,2,1,2,1,1,2,3,5.490410959,1,0,1,0,0,0,0,3,2,112,112,1,1,0,2017,False
868403900,11,12,20,21,25,29,16,31,3,3,1,2,2,2,2,2,5.254794521,0,1,0,0,0,0,0,2,2,114,114,2,2,2,2018,False
410175400,6,13,18,24,22,29,7,33,2,4,1,3,2,2,2,2,5.268493151,1,1,0,0,0,0,0,2,2,102,103,1,2,2,2017,False
152480856,13,18,21,25,26,24,39,35,1,4,1,2,4,4,1,3,5.583561644,0,1,0,0,0,0,0,3,2,97,97,2,2,0,2020,False
453648694,4,11,17,20,19,25,9,25,1,1,0,1,1,1,0,2,4.989041096,0,0,1,0,0,0,0,2,2,97,97,2,2,1,2020,True
595157980,16,21,23,28,28,32,16,43,1,2,1,2,1,4,1,2,5.82739726,1,1,0,0,0,0,0,2,2,114,114,2,2,2,2020,False
697240195,11,11,18,17,17,24,22,38,1,2,1,2,1,1,0,2,5.728767123,1,0,1,0,0,0,0,1,1,97,97,0,0,0,2020,True
796336216,16,21,25,21,29,31,27,49,2,4,1,2,2,1,1,2,5.561643836,0,0,0,1,0,0,0,3,2,103,103,2,2,2,2020,False
697675509,9,12,18,17,23,24,10,26,2,3,1,2,2,3,2,2,5.323287671,0,1,0,0,0,0,0,2,2,94,94,0,0,0,2017,False
810405346,9,17,24,24,27,30,10,28,1,3,0,2,0,2,1,2,5.282191781,1,1,0,0,0,0,0,1,1,114,104,1,1,1,2021,True
147654776,11,14,20,22,25,30,27,33,1,3,1,1,1,3,1,2,5.205479452,0,1,0,0,0,0,0,2,2,113,113,2,2,1,2020,False
900936280,18,25,26,28,30,31,36,31,2,4,1,2,1,2,2,2,4.794520548,0,1,0,0,0,0,0,2,1,97,97,2,2,0,2017,False
872579906,7,13,16,15,17,23,17,31,0,3,0,2,1,1,0,2,4.920547945,0,1,0,0,0,0,0,2,1,116,116,2,2,2,2020,True
699261107,2,17,17,21,23,28,12,22,1,2,2,2,2,5,1,2,5.41369863,1,1,0,0,0,0,0,3,2,115,115,2,1,1,2020,True
299537267,4,10,9,12,12,13,8,10,1,1,0,1,0,2,1,1,5.375342466,0,1,0,0,0,0,0,3,3,112,112,2,2,2,2018,True
103165812,12,14,21,22,27,31,25,32,2,3,1,2,2,2,2,2,5.789041096,0,1,0,0,0,0,0,3,1,110,110,2,2,2,2018,False
709529086,7,15,22,22,25,28,10,29,2,2,1,1,1,2,1,2,4.668493151,1,1,0,0,0,0,0,3,2,90,90,2,1,0,2017,False
876389173,6,17,19,22,26,30,37,31,1,3,1,1,1,2,0,1,4.816438356,0,1,0,0,0,0,0,2,1,114,114,2,1,1,2017,False
832218897,6,12,18,14,20,25,25,29,3,3,2,1,2,2,2,2,5.106849315,1,0,1,0,0,0,0,2,1,94,94,0,0,0,2017,False
954403084,7,5,17,17,22,24,13,31,2,3,1,2,1,2,1,2,5.487671233,1,1,0,0,0,0,0,7,4,78,78,1,0,0,2021,True
391775419,13,28,27,31,30,28,44,39,3,4,1,2,1,2,1,2,5.465753425,0,1,0,0,0,0,0,2,1,95,95,2,2,2,2020,False
360066732,0,5,4,4,5,8,2,3,0,2,0,1,0,0,0,1,4.756164384,0,0,1,0,0,0,0,3,1,89,89,1,1,0,2017,True
360763162,11,13,10,11,17,25,10,28,2,2,1,1,2,2,0,2,4.709589041,1,1,0,0,0,0,0,3,2,90,90,1,1,1,2017,True
695567340,6,9,19,16,16,22,22,30,2,2,1,2,1,2,2,1,5.863013699,1,0,1,0,0,0,0,3,1,112,112,2,2,1,2020,False
835426999,4,13,20,22,21,31,23,30,2,2,1,1,1,2,0,1,5.783561644,1,0,1,0,0,0,0,2,1,105,105,2,2,0,2020,False
746498521,1,4,14,17,22,25,18,33,0,2,1,2,1,2,1,1,5.131506849,0,0,1,0,0,0,0,3,1,116,104,2,0,2,2021,False
821085766,12,12,25,23,23,30,16,34,0,2,0,1,0,3,1,2,5.391780822,1,0,1,0,0,0,0,2,2,104,104,2,1,0,2020,True
515151303,16,20,23,26,26,29,29,29,4,4,2,2,4,3,2,3,5.652054795,1,1,0,0,0,0,0,3,1,101,101,2,0,0,2016,False
154520516,10,15,19,21,23,30,39,27,2,2,1,2,1,2,2,2,5.545205479,0,1,0,0,0,0,0,2,2,114,114,0,0,0,2016,False
656387143,10,17,23,19,21,29,16,4,0,2,0,2,0,2,0,2,5.734246575,0,1,0,0,0,0,0,2,2,94,94,0,0,0,2017,True
194681400,8,14,21,17,23,27,10,38,0,2,1,1,0,2,0,2,5.378082192,1,1,0,0,0,0,0,3,2,103,103,2,2,1,2020,False
125680296,16,13,20,19,22,23,19,33,1,2,1,1,1,2,1,2,5.816438356,0,1,0,0,0,0,0,2,2,120,120,0,0,0,2017,False
308424945,9,15,22,22,22,26,9,41,1,3,1,2,0,2,0,2,5.671232877,0,1,0,0,0,0,0,1,1,102,102,1,1,1,2020,False
272284661,6,18,23,21,20,29,7,24,2,2,1,1,1,2,2,2,5.008219178,1,0,1,0,0,0,0,3,2,103,103,2,1,2,2020,False
804720073,5,10,15,17,19,24,26,35,1,3,1,2,0,2,1,2,5.471232877,0,1,0,0,0,0,0,3,3,105,105,0,0,0,2018,False
989167716,25,32,29,29,31,31,18,46,4,5,1,2,1,4,2,2,5.243835616,1,1,0,0,0,0,0,2,2,109,109,2,2,2,2020,False
521751541,7,10,17,20,23,26,23,29,1,3,0,2,0,2,0,2,6.246575342,0,0,1,0,0,0,0,1,1,78,78,0,0,0,2021,True
100896352,5,10,19,23,26,26,10,19,1,3,0,2,0,2,0,2,5.010958904,0,1,0,0,0,0,0,2,1,103,103,2,2,2,2016,False
310344351,10,7,20,18,19,18,9,27,2,1,1,1,0,1,0,1,5.909589041,1,1,0,0,0,0,0,2,2,97,97,0,0,0,2020,False
583743934,8,14,22,23,25,30,29,25,2,5,1,2,1,4,2,4,5.068493151,0,1,0,0,0,0,0,2,2,115,115,2,0,1,2020,False
456662072,9,18,22,23,28,32,17,33,2,3,1,2,2,2,2,1,5.734246575,0,1,0,0,0,0,0,2,2,114,114,0,0,0,2018,False
914615364,3,9,21,19,26,25,10,26,2,2,1,1,1,2,1,2,4.824657534,1,1,0,0,0,0,0,2,2,95,95,1,1,1,2018,False
122722140,14,27,27,28,31,29,29,47,2,3,2,2,2,3,1,3,5.57260274,0,1,0,0,0,0,0,2,1,99,99,2,1,0,2020,False
399604990,7,13,21,22,23,27,34,33,2,3,1,1,3,2,2,2,5.15890411,1,1,0,0,0,0,0,2,1,102,102,2,2,1,2016,False
763912914,7,15,16,14,17,23,12,28,1,2,0,1,1,2,0,2,5.473972603,0,0,1,0,0,0,1,3,2,95,95,2,0,0,2018,False
828643320,21,20,28,28,29,32,4,19,0,2,1,1,0,1,0,1,5.701369863,1,0,1,0,0,0,1,3,3,116,116,2,0,0,2018,True
989442197,11,15,20,21,24,24,23,30,2,5,2,2,1,4,2,2,5.668493151,1,1,0,0,0,0,0,2,2,95,95,2,1,0,2018,False
